relation,display_relation,x_index,x_id,x_type,x_name,x_source,y_index,y_id,y_type,y_name,y_source
indication,indication,14139,DB00245,drug,Benzatropine,DrugBank,28547,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,disease,Parkinson disease,MONDO_grouped
indication,indication,14139,DB00245,drug,Benzatropine,DrugBank,30093,9830,disease,parkinsonian-pyramidal syndrome,MONDO
indication,indication,14139,DB00245,drug,Benzatropine,DrugBank,31408,10482,disease,X-linked parkinsonism-spasticity syndrome,MONDO
indication,indication,14139,DB00245,drug,Benzatropine,DrugBank,28974,10709,disease,early-onset parkinsonism-intellectual disability syndrome,MONDO
indication,indication,14139,DB00245,drug,Benzatropine,DrugBank,28801,14231,disease,juvenile onset Parkinson disease 19A,MONDO
indication,indication,14139,DB00245,drug,Benzatropine,DrugBank,32759,17636,disease,hemiparkinsonism-hemiatrophy syndrome,MONDO
indication,indication,14139,DB00245,drug,Benzatropine,DrugBank,32974,18321,disease,atypical juvenile parkinsonism,MONDO
indication,indication,14139,DB00245,drug,Benzatropine,DrugBank,33241,18466,disease,hereditary late onset Parkinson disease,MONDO
indication,indication,16315,DB00942,drug,Cycrimine,DrugBank,28547,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,disease,Parkinson disease,MONDO_grouped
indication,indication,16315,DB00942,drug,Cycrimine,DrugBank,30093,9830,disease,parkinsonian-pyramidal syndrome,MONDO
indication,indication,16315,DB00942,drug,Cycrimine,DrugBank,31408,10482,disease,X-linked parkinsonism-spasticity syndrome,MONDO
indication,indication,16315,DB00942,drug,Cycrimine,DrugBank,28974,10709,disease,early-onset parkinsonism-intellectual disability syndrome,MONDO
indication,indication,16315,DB00942,drug,Cycrimine,DrugBank,28801,14231,disease,juvenile onset Parkinson disease 19A,MONDO
indication,indication,16315,DB00942,drug,Cycrimine,DrugBank,32759,17636,disease,hemiparkinsonism-hemiatrophy syndrome,MONDO
indication,indication,16315,DB00942,drug,Cycrimine,DrugBank,32974,18321,disease,atypical juvenile parkinsonism,MONDO
indication,indication,16315,DB00942,drug,Cycrimine,DrugBank,33241,18466,disease,hereditary late onset Parkinson disease,MONDO
indication,indication,16056,DB00387,drug,Procyclidine,DrugBank,28547,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,disease,Parkinson disease,MONDO_grouped
indication,indication,16056,DB00387,drug,Procyclidine,DrugBank,30093,9830,disease,parkinsonian-pyramidal syndrome,MONDO
indication,indication,16056,DB00387,drug,Procyclidine,DrugBank,31408,10482,disease,X-linked parkinsonism-spasticity syndrome,MONDO
indication,indication,16056,DB00387,drug,Procyclidine,DrugBank,28974,10709,disease,early-onset parkinsonism-intellectual disability syndrome,MONDO
indication,indication,16056,DB00387,drug,Procyclidine,DrugBank,28801,14231,disease,juvenile onset Parkinson disease 19A,MONDO
indication,indication,16056,DB00387,drug,Procyclidine,DrugBank,32759,17636,disease,hemiparkinsonism-hemiatrophy syndrome,MONDO
indication,indication,16056,DB00387,drug,Procyclidine,DrugBank,32974,18321,disease,atypical juvenile parkinsonism,MONDO
indication,indication,16056,DB00387,drug,Procyclidine,DrugBank,33241,18466,disease,hereditary late onset Parkinson disease,MONDO
indication,indication,14830,DB00915,drug,Amantadine,DrugBank,28547,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,disease,Parkinson disease,MONDO_grouped
indication,indication,14830,DB00915,drug,Amantadine,DrugBank,30093,9830,disease,parkinsonian-pyramidal syndrome,MONDO
indication,indication,14830,DB00915,drug,Amantadine,DrugBank,31408,10482,disease,X-linked parkinsonism-spasticity syndrome,MONDO
indication,indication,14830,DB00915,drug,Amantadine,DrugBank,28974,10709,disease,early-onset parkinsonism-intellectual disability syndrome,MONDO
indication,indication,14830,DB00915,drug,Amantadine,DrugBank,28801,14231,disease,juvenile onset Parkinson disease 19A,MONDO
indication,indication,14830,DB00915,drug,Amantadine,DrugBank,32759,17636,disease,hemiparkinsonism-hemiatrophy syndrome,MONDO
indication,indication,14830,DB00915,drug,Amantadine,DrugBank,32974,18321,disease,atypical juvenile parkinsonism,MONDO
indication,indication,14830,DB00915,drug,Amantadine,DrugBank,33241,18466,disease,hereditary late onset Parkinson disease,MONDO
indication,indication,17270,DB05316,drug,Pimavanserin,DrugBank,28547,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,disease,Parkinson disease,MONDO_grouped
indication,indication,17270,DB05316,drug,Pimavanserin,DrugBank,30093,9830,disease,parkinsonian-pyramidal syndrome,MONDO
indication,indication,17270,DB05316,drug,Pimavanserin,DrugBank,31408,10482,disease,X-linked parkinsonism-spasticity syndrome,MONDO
indication,indication,17270,DB05316,drug,Pimavanserin,DrugBank,28974,10709,disease,early-onset parkinsonism-intellectual disability syndrome,MONDO
indication,indication,17270,DB05316,drug,Pimavanserin,DrugBank,28801,14231,disease,juvenile onset Parkinson disease 19A,MONDO
indication,indication,17270,DB05316,drug,Pimavanserin,DrugBank,32759,17636,disease,hemiparkinsonism-hemiatrophy syndrome,MONDO
indication,indication,17270,DB05316,drug,Pimavanserin,DrugBank,32974,18321,disease,atypical juvenile parkinsonism,MONDO
indication,indication,17270,DB05316,drug,Pimavanserin,DrugBank,33241,18466,disease,hereditary late onset Parkinson disease,MONDO
indication,indication,14321,DB01235,drug,Levodopa,DrugBank,28547,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,disease,Parkinson disease,MONDO_grouped
indication,indication,14321,DB01235,drug,Levodopa,DrugBank,30093,9830,disease,parkinsonian-pyramidal syndrome,MONDO
indication,indication,14321,DB01235,drug,Levodopa,DrugBank,31408,10482,disease,X-linked parkinsonism-spasticity syndrome,MONDO
indication,indication,14321,DB01235,drug,Levodopa,DrugBank,28974,10709,disease,early-onset parkinsonism-intellectual disability syndrome,MONDO
indication,indication,14321,DB01235,drug,Levodopa,DrugBank,28801,14231,disease,juvenile onset Parkinson disease 19A,MONDO
indication,indication,14321,DB01235,drug,Levodopa,DrugBank,32759,17636,disease,hemiparkinsonism-hemiatrophy syndrome,MONDO
indication,indication,14321,DB01235,drug,Levodopa,DrugBank,32974,18321,disease,atypical juvenile parkinsonism,MONDO
indication,indication,14321,DB01235,drug,Levodopa,DrugBank,33241,18466,disease,hereditary late onset Parkinson disease,MONDO
indication,indication,14220,DB00714,drug,Apomorphine,DrugBank,28547,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,disease,Parkinson disease,MONDO_grouped
indication,indication,14220,DB00714,drug,Apomorphine,DrugBank,30093,9830,disease,parkinsonian-pyramidal syndrome,MONDO
indication,indication,14220,DB00714,drug,Apomorphine,DrugBank,31408,10482,disease,X-linked parkinsonism-spasticity syndrome,MONDO
indication,indication,14220,DB00714,drug,Apomorphine,DrugBank,28974,10709,disease,early-onset parkinsonism-intellectual disability syndrome,MONDO
indication,indication,14220,DB00714,drug,Apomorphine,DrugBank,28801,14231,disease,juvenile onset Parkinson disease 19A,MONDO
indication,indication,14220,DB00714,drug,Apomorphine,DrugBank,32759,17636,disease,hemiparkinsonism-hemiatrophy syndrome,MONDO
indication,indication,14220,DB00714,drug,Apomorphine,DrugBank,32974,18321,disease,atypical juvenile parkinsonism,MONDO
indication,indication,14220,DB00714,drug,Apomorphine,DrugBank,33241,18466,disease,hereditary late onset Parkinson disease,MONDO
indication,indication,15124,DB00810,drug,Biperiden,DrugBank,28547,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,disease,Parkinson disease,MONDO_grouped
indication,indication,15124,DB00810,drug,Biperiden,DrugBank,30093,9830,disease,parkinsonian-pyramidal syndrome,MONDO
indication,indication,15124,DB00810,drug,Biperiden,DrugBank,31408,10482,disease,X-linked parkinsonism-spasticity syndrome,MONDO
indication,indication,15124,DB00810,drug,Biperiden,DrugBank,28974,10709,disease,early-onset parkinsonism-intellectual disability syndrome,MONDO
indication,indication,15124,DB00810,drug,Biperiden,DrugBank,28801,14231,disease,juvenile onset Parkinson disease 19A,MONDO
indication,indication,15124,DB00810,drug,Biperiden,DrugBank,32759,17636,disease,hemiparkinsonism-hemiatrophy syndrome,MONDO
indication,indication,15124,DB00810,drug,Biperiden,DrugBank,32974,18321,disease,atypical juvenile parkinsonism,MONDO
indication,indication,15124,DB00810,drug,Biperiden,DrugBank,33241,18466,disease,hereditary late onset Parkinson disease,MONDO
indication,indication,19207,DB00190,drug,Carbidopa,DrugBank,28547,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,disease,Parkinson disease,MONDO_grouped
indication,indication,19207,DB00190,drug,Carbidopa,DrugBank,30093,9830,disease,parkinsonian-pyramidal syndrome,MONDO
indication,indication,19207,DB00190,drug,Carbidopa,DrugBank,31408,10482,disease,X-linked parkinsonism-spasticity syndrome,MONDO
indication,indication,19207,DB00190,drug,Carbidopa,DrugBank,28974,10709,disease,early-onset parkinsonism-intellectual disability syndrome,MONDO
indication,indication,19207,DB00190,drug,Carbidopa,DrugBank,28801,14231,disease,juvenile onset Parkinson disease 19A,MONDO
indication,indication,19207,DB00190,drug,Carbidopa,DrugBank,32759,17636,disease,hemiparkinsonism-hemiatrophy syndrome,MONDO
indication,indication,19207,DB00190,drug,Carbidopa,DrugBank,32974,18321,disease,atypical juvenile parkinsonism,MONDO
indication,indication,19207,DB00190,drug,Carbidopa,DrugBank,33241,18466,disease,hereditary late onset Parkinson disease,MONDO
indication,indication,15493,DB01200,drug,Bromocriptine,DrugBank,28547,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,disease,Parkinson disease,MONDO_grouped
indication,indication,15493,DB01200,drug,Bromocriptine,DrugBank,30093,9830,disease,parkinsonian-pyramidal syndrome,MONDO
indication,indication,15493,DB01200,drug,Bromocriptine,DrugBank,31408,10482,disease,X-linked parkinsonism-spasticity syndrome,MONDO
indication,indication,15493,DB01200,drug,Bromocriptine,DrugBank,28974,10709,disease,early-onset parkinsonism-intellectual disability syndrome,MONDO
indication,indication,15493,DB01200,drug,Bromocriptine,DrugBank,28801,14231,disease,juvenile onset Parkinson disease 19A,MONDO
indication,indication,15493,DB01200,drug,Bromocriptine,DrugBank,32759,17636,disease,hemiparkinsonism-hemiatrophy syndrome,MONDO
indication,indication,15493,DB01200,drug,Bromocriptine,DrugBank,32974,18321,disease,atypical juvenile parkinsonism,MONDO
indication,indication,15493,DB01200,drug,Bromocriptine,DrugBank,33241,18466,disease,hereditary late onset Parkinson disease,MONDO
indication,indication,14831,DB06262,drug,Droxidopa,DrugBank,28547,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,disease,Parkinson disease,MONDO_grouped
indication,indication,14831,DB06262,drug,Droxidopa,DrugBank,30093,9830,disease,parkinsonian-pyramidal syndrome,MONDO
indication,indication,14831,DB06262,drug,Droxidopa,DrugBank,31408,10482,disease,X-linked parkinsonism-spasticity syndrome,MONDO
indication,indication,14831,DB06262,drug,Droxidopa,DrugBank,28974,10709,disease,early-onset parkinsonism-intellectual disability syndrome,MONDO
indication,indication,14831,DB06262,drug,Droxidopa,DrugBank,28801,14231,disease,juvenile onset Parkinson disease 19A,MONDO
indication,indication,14831,DB06262,drug,Droxidopa,DrugBank,32759,17636,disease,hemiparkinsonism-hemiatrophy syndrome,MONDO
indication,indication,14831,DB06262,drug,Droxidopa,DrugBank,32974,18321,disease,atypical juvenile parkinsonism,MONDO
indication,indication,14831,DB06262,drug,Droxidopa,DrugBank,33241,18466,disease,hereditary late onset Parkinson disease,MONDO
indication,indication,14452,DB11757,drug,Istradefylline,DrugBank,28547,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,disease,Parkinson disease,MONDO_grouped
indication,indication,14452,DB11757,drug,Istradefylline,DrugBank,30093,9830,disease,parkinsonian-pyramidal syndrome,MONDO
indication,indication,14452,DB11757,drug,Istradefylline,DrugBank,31408,10482,disease,X-linked parkinsonism-spasticity syndrome,MONDO
indication,indication,14452,DB11757,drug,Istradefylline,DrugBank,28974,10709,disease,early-onset parkinsonism-intellectual disability syndrome,MONDO
indication,indication,14452,DB11757,drug,Istradefylline,DrugBank,28801,14231,disease,juvenile onset Parkinson disease 19A,MONDO
indication,indication,14452,DB11757,drug,Istradefylline,DrugBank,32759,17636,disease,hemiparkinsonism-hemiatrophy syndrome,MONDO
indication,indication,14452,DB11757,drug,Istradefylline,DrugBank,32974,18321,disease,atypical juvenile parkinsonism,MONDO
indication,indication,14452,DB11757,drug,Istradefylline,DrugBank,33241,18466,disease,hereditary late onset Parkinson disease,MONDO
indication,indication,15138,DB01037,drug,Selegiline,DrugBank,28547,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,disease,Parkinson disease,MONDO_grouped
indication,indication,15138,DB01037,drug,Selegiline,DrugBank,30093,9830,disease,parkinsonian-pyramidal syndrome,MONDO
indication,indication,15138,DB01037,drug,Selegiline,DrugBank,31408,10482,disease,X-linked parkinsonism-spasticity syndrome,MONDO
indication,indication,15138,DB01037,drug,Selegiline,DrugBank,28974,10709,disease,early-onset parkinsonism-intellectual disability syndrome,MONDO
indication,indication,15138,DB01037,drug,Selegiline,DrugBank,28801,14231,disease,juvenile onset Parkinson disease 19A,MONDO
indication,indication,15138,DB01037,drug,Selegiline,DrugBank,32759,17636,disease,hemiparkinsonism-hemiatrophy syndrome,MONDO
indication,indication,15138,DB01037,drug,Selegiline,DrugBank,32974,18321,disease,atypical juvenile parkinsonism,MONDO
indication,indication,15138,DB01037,drug,Selegiline,DrugBank,33241,18466,disease,hereditary late onset Parkinson disease,MONDO
indication,indication,16054,DB00376,drug,Trihexyphenidyl,DrugBank,28547,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,disease,Parkinson disease,MONDO_grouped
indication,indication,16054,DB00376,drug,Trihexyphenidyl,DrugBank,30093,9830,disease,parkinsonian-pyramidal syndrome,MONDO
indication,indication,16054,DB00376,drug,Trihexyphenidyl,DrugBank,31408,10482,disease,X-linked parkinsonism-spasticity syndrome,MONDO
indication,indication,16054,DB00376,drug,Trihexyphenidyl,DrugBank,28974,10709,disease,early-onset parkinsonism-intellectual disability syndrome,MONDO
indication,indication,16054,DB00376,drug,Trihexyphenidyl,DrugBank,28801,14231,disease,juvenile onset Parkinson disease 19A,MONDO
indication,indication,16054,DB00376,drug,Trihexyphenidyl,DrugBank,32759,17636,disease,hemiparkinsonism-hemiatrophy syndrome,MONDO
indication,indication,16054,DB00376,drug,Trihexyphenidyl,DrugBank,32974,18321,disease,atypical juvenile parkinsonism,MONDO
indication,indication,16054,DB00376,drug,Trihexyphenidyl,DrugBank,33241,18466,disease,hereditary late onset Parkinson disease,MONDO
indication,indication,15333,DB01367,drug,Rasagiline,DrugBank,28547,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,disease,Parkinson disease,MONDO_grouped
indication,indication,15333,DB01367,drug,Rasagiline,DrugBank,30093,9830,disease,parkinsonian-pyramidal syndrome,MONDO
indication,indication,15333,DB01367,drug,Rasagiline,DrugBank,31408,10482,disease,X-linked parkinsonism-spasticity syndrome,MONDO
indication,indication,15333,DB01367,drug,Rasagiline,DrugBank,28974,10709,disease,early-onset parkinsonism-intellectual disability syndrome,MONDO
indication,indication,15333,DB01367,drug,Rasagiline,DrugBank,28801,14231,disease,juvenile onset Parkinson disease 19A,MONDO
indication,indication,15333,DB01367,drug,Rasagiline,DrugBank,32759,17636,disease,hemiparkinsonism-hemiatrophy syndrome,MONDO
indication,indication,15333,DB01367,drug,Rasagiline,DrugBank,32974,18321,disease,atypical juvenile parkinsonism,MONDO
indication,indication,15333,DB01367,drug,Rasagiline,DrugBank,33241,18466,disease,hereditary late onset Parkinson disease,MONDO
indication,indication,15772,DB00323,drug,Tolcapone,DrugBank,28547,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,disease,Parkinson disease,MONDO_grouped
indication,indication,15772,DB00323,drug,Tolcapone,DrugBank,30093,9830,disease,parkinsonian-pyramidal syndrome,MONDO
indication,indication,15772,DB00323,drug,Tolcapone,DrugBank,31408,10482,disease,X-linked parkinsonism-spasticity syndrome,MONDO
